system_id,word,pos
65,出師不利,VH
65,唉,I
65,地獄,Nc
65,豬首秀,Nb
65,都,D
65,表現,VC
65,得,DE
65,比,P
65,中華隊,Na
65,好,VH
65,加油,VB
65,中華隊,Na
65,嗚嗚嗚,D
65,還,D
65,能,D
65,起舞,VA
65,嗎,T
65,然後,D
65,第四,Neu
65,局,Nf
65,還,D
65,沒,D
65,結束,VHC
65,就,D
65,點,VC
65,了,Di
65,哩,Nh
65,現場,Nc
65,的,DE
65,人,Na
65,隔天,Nd
65,免,D
65,上班,VA
65,太,Dfa
65,神,VH
65,了,T
65,吧,T
66,這,Nep
66,個,Nf
66,中華隊,Na
66,捕手,Na
66,今天,Nd
66,隱形,VH
66,失誤,Na
66,不少,VH
66,哀,VH
66,多,D
66,掉,VH
66,好幾,Neu
66,分,Nf
66,如果,Cbb
66,巴拿馬,Nc
66,總統,Na
66,有,D
66,看,VC
66,比賽,Na
66,應該,D
66,頒發,VD
66,榮譽,Na
66,市民,Na
66,給,VD
66,他,Nh
66,我,Nh
66,都,D
66,想好,VE
66,賀,VC
66,詞,Na
66,了,T
66,"""",FW
66,功,Na
66,在,P
66,巴拿馬,Nc
66,你,Nh
66,是,SHI
66,我,Nh
66,兄弟,Na
66,"""",FW
67,目前,Nd
67,比賽,Na
67,看下來,VA
67,這,Nep
67,次,Nf
67,的,DE
67,巴拿馬,Nc
67,口味,Na
67,鍋貼,Na
67,是,SHI
67,可以,D
67,準備,VF
67,開吃,VC
67,了,Di
67,看到,VE
67,這,Nep
67,種,Nf
67,比數,Na
67,那,Nep
67,二兵,Na
67,張育成,Nb
67,會不會,D
67,後悔,VL
67,回來,VA
67,打,VC
67,這,Nep
67,次,Nf
67,的,DE
67,經典賽,Na
68,大聯盟,Na
68,選手,Na
68,可以,D
68,參賽,VA
68,每,Nes
68,個,Nf
68,國家,Na
68,都,D
68,好幾,Neu
68,個,Nf
68,大聯盟,Na
68,好手,Na
68,台灣,Nc
68,野手,Na
68,也,D
68,有,V_2
68,但是,Cbb
68,投手,Na
68,沒有,VJ
68,王曹,Nb
68,那,Nep
68,種,Nf
68,等級,Na
68,打,VC
68,不,D
68,贏,VD
68,也,D
68,是,SHI
68,預料,VE
68,中,Ng
68,的,T
68,吧,T
68,你,Nh
68,各位,Nh
68,只要,Cbb
68,想,VE
68,著,Di
68,我們,Nh
68,啦啦隊,Na
68,慘,VH
68,電,Na
68,對手,Na
68,就,D
68,可以,D
68,釋懷,VH
68,了,T
68,所以,Cbb
68,我,Nh
68,決定,VE
68,專心,VH
68,看,VC
68,啦啦隊,Na
68,我,Nh
68,是,SHI
68,不,D
68,是,SHI
68,很,Dfa
68,聰明,VH
68,有,V_2
68,掛,VC
68,嗎,T
69,嘿嘿,D
69,各,Nes
69,路,Nf
69,城志,Nb
69,晚安,VH
69,喵,D
69,是,SHI
69,小,VH
69,弟妹,Na
69,我,Nh
69,啦,T
69,公館,Nc
69,小,VH
69,喵喵,D
69,是,SHI
69,也,D
69,今年,Nd
69,處男,Na
69,小,VH
69,公貓,Na
69,那,Nep
69,個,Nf
69,我,Nh
69,發現,VE
69,我,Nh
69,怎麼,VH
69,才,Da
69,剛,D
69,回到,VCL
69,家,Nc
69,而已,T
69,中華隊,Na
69,怎麼,D
69,馬上,D
69,就,D
69,分,VC
69,落後,VJ
69,巴拿馬,Nc
69,啊,T
69,◢▆▅▄▃,FW
69,崩╰,Nb
69,〒,FW
69,皿〒╯,Na
69,潰▃▄▅▆◣,Na
69,小喵喵,D
69,我,Nh
69,雖然,Cbb
69,還,D
69,是,SHI
69,個,Nf
69,小,VH
69,處男,Na
69,但,Cbb
69,如果,Cbb
69,我,Nh
69,以後,Nd
69,結婚,VA
69,生,VC
69,子,Na
69,應該,D
69,要,D
69,讓,VL
69,我,Nh
69,兒子,Na
69,先,D
69,學,VC
69,哪,Nep
69,種,Nf
69,投球,VA
69,球種,Na
69,才,Da
69,能,D
69,振興,VC
69,中華隊,Na
69,的,DE
69,實力,Na
69,呀,T
69,各,Nes
69,位,Nf
69,肥宅,Na
69,們,Na
69,有,V_2
69,哪些,Neqa
69,好,VH
69,的,DE
69,建議,Na
69,好,Dfa
69,希望,VK
69,中華隊,Na
69,可以,D
69,路,Na
69,贏,VD
69,下去,Di
69,啊,T
69,喵嗚,D
69,嗚嗚,D
69,今日,Nd
69,/,FW
69,第,Neu
69,篇,Nf
69,問卦,Na
69,☺☺☺,FW
69,附,VC
69,個,Di
69,圖,Na
69,///,FW
70,話說,Dk
70,每,Nes
70,次,Nf
70,體育,Na
70,賽事,Na
70,來,D
70,說,VE
70,只要,Cbb
70,練習賽,Na
70,或,Caa
70,熱身賽,Na
70,中華隊,Na
70,定,VC
70,成績,Na
70,光宗耀祖,VH
70,但,Cbb
70,每,Nes
70,次,Nf
70,到,P
70,正式,VH
70,比賽,Na
70,馬上,D
70,被,P
70,打回,VCL
70,原形,Na
70,不,D
70,是,SHI
70,技不如,VJ
70,人,Na
70,而是,Cbb
70,心理,Na
70,素質,Na
70,奇,Dfa
70,差,VH
70,無比,VH
70,或是,Caa
70,會,D
70,犯下,VC
70,些,Nf
70,低級,VH
70,的,DE
70,錯誤,Na
70,不,D
70,戰,VA
70,即,D
70,敗,VH
70,心理,Na
70,素質,Na
70,差,VH
70,要,D
70,怎麼,D
70,克服,VJ
70,啊,T
71,雖然,Cbb
71,我們,Nh
71,台灣隊,Na
71,在,P
71,熱身賽,Na
71,拿下,VC
71,全,Neqa
71,勝,VH
71,可是,Cbb
71,熱身賽,Na
71,顧名思義,Dk
71,就,D
71,只是,D
71,在,P
71,熱身,VA
71,調整,VC
71,的,DE
71,比賽,Na
71,台灣隊,Na
71,拿下,VC
71,熱身賽,Na
71,全,Neqa
71,勝,VH
71,聽起來,D
71,好像,D
71,很,Dfa
71,屌,FW
71,但,Cbb
71,會不會,D
71,只有,D
71,我們,Nh
71,台灣隊,Na
71,在,P
71,認真,VH
71,打,VC
71,其他,Neqa
71,外國,Nc
71,的,DE
71,國家隊,Na
71,根本,D
71,只是,D
71,在,P
71,休閒,VA
71,打,VC
71,甚至,D
71,只是,D
71,在,P
71,做,VC
71,打擊,Na
71,訓練,Na
71,課程,Na
71,例如,P
71,第,Neu
71,個,Nf
71,打席,Na
71,的,DE
71,任務,Na
71,是,SHI
71,打出,VC
71,右,Ncd
71,外野,Nc
71,飛球,Na
71,出局,VH
71,第二,Neu
71,個,Nf
71,打席,Na
71,要,D
71,打出,VC
71,二壘,Na
71,方向,Na
71,滾地球,Na
71,看似,VG
71,好像,D
71,出局,VH
71,了,Di
71,很,Dfa
71,廢,VC
71,，,COMMACATEGORY
71,其實,D
71,他們,Nh
71,可以,D
71,隨意,VH
71,的,DE
71,控制,VC
71,打擊,Na
71,的,DE
71,方向,Na
71,我們,Nh
71,只,Da
71,看到,VE
71,台灣隊,Na
71,熱身賽,Na
71,全,Neqa
71,勝,VH
71,，,COMMACATEGORY
71,但,Cbb
71,我們,Nh
71,是,SHI
71,不,D
71,是,SHI
71,把,P
71,事情,Na
71,看,VC
71,得,DE
71,太,Dfa
71,單純,VH
71,了,T
72,年日,Nd
72,棒球迷,Na
72,在,P
72,現場,Nc
72,看,VC
72,，,COMMACATEGORY
72,了,T
72,請問,VE
72,中華隊,Na
72,只要,Cbb
72,出,VC
72,越位,Nv
72,大,VH
72,招,Nf
72,就,D
72,能,D
72,逆轉,VA
72,勝,VH
72,，,COMMACATEGORY
72,是,SHI
72,嗎,T
72,如果,Cbb
72,平局,Na
72,是,SHI
72,不,D
72,是,SHI
72,要,D
72,九宮格,Na
72,大賽,Na
72,有,V_2
72,這,Nep
72,方面,Na
72,的,DE
72,卦,Na
72,嗎,T
73,卡達,Nc
73,是,SHI
73,上,Nes
73,屆,Nf
73,世足,Nb
73,主辦,Nv
73,國,Nc
73,也,D
73,因為,Cbb
73,這樣,VH
73,才,Da
73,有,V_2
73,機會,Na
73,在,P
73,國際,Nc
73,舞台,Na
73,上,Ncd
73,跟流,VC
73,各,Nes
73,國,Nc
73,豪強,Na
73,比賽,Na
73,經典賽,Na
73,主辦國,Nc
73,在,P
73,我們,Nh
73,這,Nep
73,雖然,Cbb
73,世界,Nc
73,積分,Na
73,排名,VG
73,很,Dfa
73,前面,Ncd
73,但是,Cbb
73,國際賽,Na
73,輸,VD
73,多,Dfa
73,勝,VH
73,少,VH
73,卡達,Nc
73,分組賽,Na
73,可以,D
73,說,VE
73,是,SHI
73,陪,VC
73,公子,Na
73,練,VC
73,劍,Na
73,球門,Na
73,被,P
73,踢,VC
73,爆,VH
73,中華隊,Na
73,經典賽,Na
73,對上,VC
73,分組,VB
73,最,Dfa
73,弱,VH
73,的,DE
73,巴拿馬,Nc
73,也,D
73,是,SHI
73,被,P
73,吊起來,VA
73,毆打,VC
73,暴揍,VC
73,這樣,VH
73,卡達,Nc
73,比較,Dfa
73,慘,VH
73,還,D
73,是,SHI
73,中華隊,Na
73,啊,T
74,只,Da
74,掉分,VH
74,時,Ng
74,不,D
74,換,VC
74,李振昌,Nb
74,現在,Nd
74,爆,VH
74,了,Di
74,分,Nf
74,才,Da
74,在,P
74,李振昌,Nb
74,年,Na
74,那,Nep
74,次,Nf
74,對,P
74,日本,Nc
74,也,D
74,是,SHI
74,爆到,VC
74,無以,D
74,復加,VC
74,了,Di
74,才,Da
74,派,VF
74,曹錦輝,Nb
74,有沒有,D
74,快年,Nd
74,過去,VA
74,了,Di
74,傳統,Na
74,都,D
74,維持,VJ
74,地,DE
74,很,Dfa
74,好,VH
74,的,DE
74,八卦,Na
75,看到,VE
75,現在,Nd
75,我,Nh
75,已經,D
75,放棄,VC
75,中華隊,Na
75,奪冠,VA
75,的,DE
75,念頭,Na
75,了,T
75,不過,Cbb
75,起碼,Da
75,要,D
75,打贏,VC
75,中國隊,Na
75,吧,T
75,今年,Nd
75,中華隊,Na
75,打,VC
75,的,DE
75,贏,VD
75,中國隊,Na
75,嗎,T
76,王建民,Nb
76,看到,VE
76,今天,Nd
76,的,DE
76,中華隊,Na
76,被,P
76,打爆,VC
76,想到,VE
76,當年,Nd
76,經典賽,Na
76,對付,VC
76,日本,Nc
76,明星隊,Nb
76,，,COMMACATEGORY
76,投,VC
76,了,Di
76,局,Nc
76,沒,D
76,失分,VH
76,有,V_2
76,沒,D
76,有,V_2
76,王建民,Nb
76,看到,VE
76,現在,Nd
76,情形,Na
76,在,P
76,想,VE
76,啥,Nep
77,先,D
77,抓,VC
77,戰犯,Na
77,啦,T
77,小玉,Nb
77,，,COMMACATEGORY
77,滿壘滾,VH
77,地,DE
77,二兵,Na
77,，,COMMACATEGORY
77,三振,VC
77,高宇杰,Nb
77,，,COMMACATEGORY
77,直,D
77,漏球,VA
77,，,COMMACATEGORY
77,短打,VA
77,不,D
77,跑,VA
77,拳,Na
77,誰,Nh
77,才,Da
77,是,SHI
77,今天,Nd
77,戰犯,Na
77,啦,T
78,萬,Neu
78,年,Nf
78,不變,VH
78,的,DE
78,球衣,Na
78,看,VC
78,了,Di
78,就,D
78,無言,VH
78,萬,Neu
78,年,Nf
78,必,D
78,吃,VC
78,的,DE
78,鍋貼,Na
78,，,COMMACATEGORY
78,不,D
78,吃,VC
78,就,D
78,不,D
78,是,SHI
78,熟悉,VJ
78,的,DE
78,每,Nes
78,次,Nf
78,都,D
78,唱,VC
78,什麼,Nep
78,再,D
78,出發,VA
78,我,Nh
78,看,VE
78,這,Nep
78,次,Nf
78,也,D
78,可以,D
78,唱,VC
78,燒肉粽,Na
78,吧,T
78,以前,Nd
78,某,Nes
78,次,Nf
78,國際賽,Na
78,，,COMMACATEGORY
78,我們,Nh
78,中華隊,Na
78,不,D
78,是,SHI
78,也,D
78,唱,VC
78,過,Di
78,嗎,T
78,呵呵,D
78,，,COMMACATEGORY
78,不,D
78,意外,VK
79,如,P
79,題,Na
79,啦,T
79,如果,Cbb
79,用,P
79,熱身賽,Na
79,戰績,Na
79,來,D
79,看,VC
79,中華隊,Na
79,應該,D
79,很,Dfa
79,穩,VH
79,其他,Neqa
79,隊,Na
79,只有,D
79,競爭,Na
79,分組,VB
79,第二,Neu
79,的,DE
79,份,Na
79,結果,Na
79,目前,Nd
79,正賽,Na
79,被,P
79,預測為,VG
79,組,Nc
79,最,Dfa
79,弱,VH
79,的,DE
79,巴拿馬,Nc
79,打,VC
79,了,Di
79,個,Nf
79,攻守,VA
79,俱崩,VH
79,因為,Cbb
79,熱身,VA
79,過,VCL
79,了,Di
79,頭,Na
80,棒球,Na
80,之,DE
80,神,Na
80,喬丹,Nb
80,曾經,D
80,說,VE
80,過,Di
80,比賽,Na
80,從,P
80,九,Neu
80,局,Nf
80,下,Nes
80,半,Neqa
80,兩,Nf
80,出局,VH
80,後,Ng
80,才,Da
80,正式,VH
80,開始,VL
80,所以,Cbb
80,你,Nh
80,各位,Nh
80,先,D
80,別,D
80,急,VH
80,中華隊,Na
80,九下,Nd
80,準備,VF
80,認真,VH
80,追分,VC
81,年,Na
81,世界盃,Nb
81,張誌家,Nb
81,本來,D
81,只,Da
81,是,SHI
81,個,Nf
81,中繼,Na
81,後來,Nd
81,發現,VE
81,他,Nh
81,投,VC
81,的,DE
81,比,P
81,先發,VA
81,好,VH
81,轉,VC
81,先發,VA
81,後,Ng
81,對,P
81,南韓,Nc
81,完投,VC
81,失分,VH
81,對,P
81,日本,Nc
81,完投,VC
81,完封,VH
81,拿下,VC
81,季軍,Na
81,進,VCL
81,中華隊,Na
81,前,Ng
81,還是,D
81,業餘,A
81,的,DE
81,身為,VG
81,日棒,Na
81,球迷,Na
81,除了,P
81,王建民,Nb
81,就,D
81,只,Da
81,記得,VK
81,他,Nh
81,了,T
81,當年,Nd
81,贏,VD
81,日本,Nc
81,南韓,Nc
81,真的,D
81,爽,VH
81,今年,Nd
81,我們,Nh
81,有,V_2
81,什麼,Nep
81,有名,VH
81,的,DE
81,投手,Na
81,嗎,T
82,備註,VE
82,請,VF
82,放,VC
82,最後,Nd
82,面違,VC
82,者,Na
82,新聞,Na
82,文章,Na
82,刪除,VC
82,媒體,Na
82,來源,Na
82,自由,VH
82,記者,Na
82,署名,VC
82,陳建志,Nb
82,完整,VH
82,新聞,Na
82,標題,Na
82,經典賽,Na
82,李維拉,Nb
82,獲贈,VC
82,台中,Nc
82,太平,VH
82,藍染,VC
82,領帶,Na
82,當地,Nc
82,鄉親,Na
82,與有榮焉,VH
82,完整,VH
82,新聞,Na
82,內文,Na
82,///,FW
82,前,Nes
82,洋基,Nb
82,守護神,Na
82,李維拉,Nb
82,左,Ncd
82,昨天,Nd
82,到,VCL
82,台中,Nc
82,，,COMMACATEGORY
82,台中,Nc
82,市長,Na
82,盧秀燕,Nb
82,右,Ncd
82,致贈,VD
82,太平,VH
82,的,DE
82,客家,Na
82,藍染,VC
82,領帶,Na
82,給,VD
82,他,Nh
82,，,COMMACATEGORY
82,讓,VL
82,當地,Nc
82,居民,Na
82,與有榮焉,VH
82,記者,Na
82,陳建志,Nb
82,翻攝,VC
82,記者,Na
82,陳建志,Nb
82,台中,Nc
82,報導,VE
82,年,Nf
82,世界,Nc
82,棒球,Na
82,經典賽組,Nc
82,預賽,Na
82,今天,Nd
82,在,P
82,台中,Nc
82,開打,VH
82,，,COMMACATEGORY
82,美國,Nc
82,職棒,Na
82,名,VG
82,人堂,Nc
82,球星,Na
82,洋基隊,Nb
82,傳奇,Na
82,守護神,Na
82,李維拉,Nb
82,應邀,VF
82,擔任,VG
82,開幕戰,Na
82,開球,VA
82,嘉賓,Na
82,，,COMMACATEGORY
82,昨天,Nd
82,與,P
82,夫人,Na
82,抵達,VCL
82,台中,Nc
82,，,COMMACATEGORY
82,為,P
82,表彰史,Na
82,上,Ncd
82,第,Neu
82,位,Nf
82,全票,Na
82,通過,VC
82,入選,VJ
82,美國,Nc
82,職棒,Na
82,大聯盟,Na
82,名人堂,Nc
82,球星,Na
82,對,P
82,台中,Nc
82,舉辦,VC
82,世界,Nc
82,棒球,Na
82,經典賽,Na
82,的,DE
82,貢獻,Na
82,，,COMMACATEGORY
82,台中,Nc
82,市長,Na
82,盧秀燕,Nb
82,特別,VH
82,頒發,VD
82,榮譽,Na
82,市民,Na
82,證書,Na
82,及,Caa
82,獎章,Na
82,，,COMMACATEGORY
82,還,D
82,致贈,VD
82,在,P
82,地台,Na
82,中,Ncd
82,太平,VH
82,的,DE
82,客家,Na
82,藍染領帶,Na
82,絲巾,Na
82,，,COMMACATEGORY
82,讓,VL
82,當地,Nc
82,民眾,Na
82,與有榮焉,VH
82,盧秀燕,Nb
82,表示,VE
82,，,COMMACATEGORY
82,經典賽,Na
82,台灣隊,Na
82,牛棚,Na
82,教練,Na
82,王建民,Nb
82,過去,Nd
82,效力,VB
82,美職,Na
82,洋基隊,Nb
82,時期,Na
82,，,COMMACATEGORY
82,李維拉,Nb
82,擔任,VG
82,救援,VC
82,投,VC
82,手,Na
82,，,COMMACATEGORY
82,以,P
82,精準,VH
82,犀利,VH
82,的,DE
82,卡特球,Na
82,為,VG
82,球隊,Na
82,守,VC
82,下場,Na
82,又,D
82,場,Nc
82,的,DE
82,勝利,VH
82,，,COMMACATEGORY
82,成為,VG
82,最,Dfa
82,知名,VH
82,的,DE
82,棒球,Na
82,守護神,Na
82,，,COMMACATEGORY
82,身為,VG
82,主辦,VC
82,城市,Na
82,市長,Na
82,及,Caa
82,球迷,Na
82,，,COMMACATEGORY
82,很,Dfa
82,高興,VK
82,代表,VC
82,市府,Nc
82,及,Caa
82,全體,Na
82,市民,Na
82,歡迎,VJ
82,李維拉,Nb
82,等,Cab
82,來賓,Na
82,來訪,VA
82,，,COMMACATEGORY
82,並,Cbb
82,頒發,VD
82,榮譽市,Nc
82,民證書,Na
82,及,Caa
82,獎章,Na
82,現場,Nc
82,除,P
82,準備,VC
82,枇杷,Na
82,火龍,Na
82,果茂谷,Na
82,柑葡萄,Na
82,等,Cab
82,台中,Nc
82,在,P
82,地,Na
82,的,DE
82,水果,Na
82,讓,VL
82,李維拉,Nb
82,品嚐,VC
82,，,COMMACATEGORY
82,更,Dfa
82,挑選,VC
82,太平,VH
82,藍,VH
82,染領帶,Na
82,及,Caa
82,絲巾,Na
82,，,COMMACATEGORY
82,送給,VD
82,李維拉,Nb
82,和,Caa
82,他,Nh
82,的,DE
82,家人,Na
82,，,COMMACATEGORY
82,獨特,VH
82,風格,Na
82,的,DE
82,客家,Na
82,手工,Na
82,藍染,Na
82,讓,VL
82,李維拉,Nb
82,驚豔,VH
82,不已,Dfb
82,水源地,Na
82,文教,Na
82,基金會,Nc
82,董事長,Na
82,葉晉玉,Nb
82,今天,Nd
82,表示,VE
82,，,COMMACATEGORY
82,大,VH
82,地震,Na
82,後,Ng
82,，,COMMACATEGORY
82,帶領,VF
82,太平頭,Nc
82,汴坑,Nc
82,客家,Na
82,居民,Na
82,種植,VC
82,藍染,VC
82,原料,Na
82,植栽,VC
82,，,COMMACATEGORY
82,並,Cbb
82,推動,VC
82,藍染,VC
82,工藝,Na
82,，,COMMACATEGORY
82,經過,VCL
82,多,Neqa
82,年,Nf
82,的,DE
82,耕耘,VA
82,，,COMMACATEGORY
82,近年,Nd
82,接連,D
82,獲獎,VH
82,，,COMMACATEGORY
82,讓,VL
82,此,Nep
82,項,Nf
82,客家,Na
82,工藝,Na
82,在,P
82,國內外,Nc
82,場合,Na
82,發光,VH
82,特別,VH
82,介紹,VE
82,這,Nep
82,次,Nf
82,送給,VD
82,李維拉,Nb
82,的,DE
82,領帶,Na
82,，,COMMACATEGORY
82,是,SHI
82,以,P
82,縫染,VC
82,的,DE
82,方式,Na
82,製作,VC
82,而,Cbb
82,成,VG
82,，,COMMACATEGORY
82,白,VH
82,藍,VH
82,相間,VH
82,的,DE
82,圖案,Na
82,相當,Dfa
82,活潑,VH
82,，,COMMACATEGORY
82,非常,Dfa
82,適合,VH
82,他,Nh
82,，,COMMACATEGORY
82,很,Dfa
82,高興,VK
82,能,D
82,將,P
82,居民,Na
82,手工,Na
82,製作,VC
82,的,DE
82,工藝品,Na
82,送給,VD
82,國際,Nc
82,棒球界,Nc
82,知名,VH
82,的,DE
82,傳奇,Na
82,球星,Na
82,完整,VH
82,新聞,Na
82,連結,VC
82,或,Caa
82,短,VH
82,網址,Na
82,不可,D
82,用,VC
82,等,Cab
82,轉載,VC
82,媒體,Na
82,/////,FW
82,備註,VE
83,跟,P
83,棒球版,Na
83,的,DE
83,堆迷,Na
83,迷戰,Na
83,真的,D
83,很,Dfa
83,好玩,VH
83,就,D
83,跟,P
83,他們,Nh
83,說,VE
83,中華隊,Na
83,還,D
83,有,V_2
83,到名,VH
83,的,DE
83,連,Cbb
83,義大利,Nc
83,都,D
83,比不過,VC
83,他們,Nh
83,還是,D
83,顧左右而言他,VA
83,明明,D
83,每,Nes
83,次,Nf
83,都,D
83,這麼,Dfa
83,爛,VH
83,結果,Dk
83,還是,D
83,照,P
83,三,Neu
83,餐,Nf
83,討論,VE
83,日,Nc
83,韓,Nc
83,美,Nc
83,好像,D
83,台灣,Nc
83,跟,P
83,他們,Nh
83,是,SHI
83,同,Nes
83,個,Nf
83,層級,Na
83,樣,Na
83,但,Cbb
83,明明,D
83,就,D
83,不,D
83,是,SHI
83,連,Cbb
83,什麼,Nep
83,義大利,Nc
83,這,Nep
83,種,Nf
83,國家,Na
83,都,D
83,輸,VD
83,歷屆,Nd
83,哪,Nep
83,屆,Nf
83,打,VC
83,得,DE
83,好,VH
83,戰績,Na
83,都,D
83,是,SHI
83,敬陪末座,VH
83,講到,VE
83,現在,Nd
83,也,D
83,只,Da
83,有,V_2
83,年,Nf
83,那,Nep
83,場,Nf
83,淚目,Na
83,之,DE
83,戰,Na
83,可以,D
83,拿出來,VB
83,這,Nep
83,就,D
83,好像,D
83,我,Nh
83,挺,Dfa
83,台藍,VH
83,直,D
83,在,P
83,討論,VE
83,美國,Nc
83,法國,Nc
83,西班牙,Nc
83,賽爾維亞,Nb
83,誰,Nh
83,比較,Dfa
83,好,VH
83,贏樣,VH
84,如,P
84,題,Na
84,不管,Cbb
84,中華隊,Na
84,贏,VD
84,球,Na
84,還是,D
84,輸到,VD
84,脫褲,Na
84,啦啦隊,Na
84,只要,Cbb
84,配合,VC
84,下,Ng
84,當下,D
84,的,DE
84,氣氛,Na
84,跟著,Cbb
84,嗨,I
84,或是,Caa
84,裝,VF
84,個,Nf
84,哭哭臉,Na
84,永遠,D
84,可以,D
84,是,SHI
84,最,Dfa
84,大,VH
84,贏家,Na
84,啊,T
84,只要,Cbb
84,看,VJ
84,得,DE
84,懂,VJ
84,比分,Na
84,，,COMMACATEGORY
84,感覺,VK
84,路,Na
84,順遂,VH
84,欸,I
84,有,V_2
84,沒有,VJ
84,啦啦隊,Na
84,才,Da
84,是,SHI
84,整,Neqa
84,場,Nf
84,最,Dfa
84,大,VH
84,贏家,Na
84,的,DE
84,掛,VC
85,如,P
85,題,Na
85,是,SHI
85,這樣子,VH
85,的,DE
85,看,VC
85,中華隊,Na
85,熱身賽,Na
85,得分,VH
85,效率,Na
85,這麼,D
85,高,VH
85,我,Nh
85,就,D
85,無,VJ
85,腦壓,Na
85,大分,Nc
85,，,COMMACATEGORY
85,相信,VK
85,中華隊,Na
85,會,D
85,暴打,VC
85,巴拿馬,Nc
85,，,COMMACATEGORY
85,可,D
85,四,Neu
85,目前,Nd
85,看下來,VC
85,中華,Nc
85,隊,Na
85,要,D
85,拿,VC
85,分,Nf
85,都,D
85,難,VH
85,，,COMMACATEGORY
85,是,SHI
85,不,D
85,是,SHI
85,只,Da
85,能,D
85,期待,VK
85,巴,Nb
85,拿,VC
85,馬,Na
85,打爆,VC
85,中華隊,Na
85,了,T
85,※,FW
85,八卦,Na
85,板務,Na
85,請到,VC
85,檢舉板,Na
85,實名,Na
85,詢問,VE
85,※,FW
85,張貼,VC
85,問卦,Na
85,請,VF
85,注意,VK
85,，,COMMACATEGORY
85,充實,VHC
85,文章,Na
85,內容,Na
85,是否,D
85,有,V_2
85,專板,Na
85,，,COMMACATEGORY
85,本,Nes
85,板,Na
85,※,FW
85,天,Na
85,只,Da
85,能,D
85,張貼,VC
85,"""",COLONCATEGORY
85,三,Neu
85,則,Nf
85,"""",FW
85,問,VE
85,卦,Na
85,，,COMMACATEGORY
85,自刪,VC
85,及,Caa
85,被,P
85,刪,VC
85,也,D
85,算,VG
85,三,Neu
85,篇,Nf
85,之,DE
85,※,FW
85,超貼,VC
85,者,Na
85,將,D
85,被,P
85,水桶,Na
85,，,COMMACATEGORY
85,請,VF
85,注意,VK
85,※,FW
85,本,Nes
85,看板,Na
85,嚴格,VH
85,禁止,VE
85,政治,Na
85,問卦,Na
85,，,COMMACATEGORY
85,發文問卦,VA
85,前,Ng
85,請,VF
85,先仔,Na
85,※,FW
85,未滿,VJ
85,繁體,Na
85,中文字,Na
85,水桶,Na
85,個,DE
85,月,Na
85,※,FW
85,未滿,VJ
85,繁體,Na
85,中文字,Na
85,水桶,Na
85,個,DE
85,月,Na
85,※,FW
85,未滿,VJ
85,繁體,Na
85,中文字,Na
85,水桶,Na
85,個,Nf
85,月,Na
85,，,COMMACATEGORY
85,嚴重,VH
85,者,Na
85,以,P
85,鬧板論,Na
85,，,COMMACATEGORY
85,請,VF
85,注意,VK
85,※,FW
85,↑,FW
85,看完,VC
85,提醒,VE
85,請,VF
85,刪除,VC
86,剛剛,D
86,啊,I
86,看到,VE
86,巴拿馬,Nc
86,的,DE
86,表現,Na
86,已經,D
86,被,P
86,巴拿馬,Nc
86,國家,Na
86,隊圈,Na
86,粉,VH
86,了,Di
86,看到,VE
86,後面,Ncd
86,也,D
86,不自覺,VK
86,幫,P
86,巴拿馬,Nc
86,加油,VB
86,了,Di
86,大家,Nh
86,怎麼,D
86,看,VC
87,安安,Nb
87,，,COMMACATEGORY
87,我,Nh
87,老魯,Nb
87,啦,T
87,，,COMMACATEGORY
87,又,Caa
87,老,VH
87,又,Caa
87,魯,VH
87,老魯,Nb
87,看,VC
87,世界,Nc
87,棒賽,Na
87,也,D
87,有餘,VH
87,每,Nes
87,次,Nf
87,中華隊,Na
87,的,DE
87,走勢,Na
87,就,D
87,是,SHI
87,開始,VL
87,好像,D
87,勢均力敵,VH
87,，,COMMACATEGORY
87,中間,Ncd
87,突然,D
87,被,P
87,打爆,VC
87,，,COMMACATEGORY
87,醒過來,VH
87,下,Ng
87,，,COMMACATEGORY
87,偶爾,D
87,幾,Neu
87,局,Nf
87,攻佔,VC
87,得,DE
87,點,VC
87,圈,Na
87,，,COMMACATEGORY
87,然後,D
87,分作,VG
87,收,VC
87,就,D
87,這樣,Dfa
87,慢慢,VH
87,的,DE
87,打到,VC
87,最後,Nd
87,，,COMMACATEGORY
87,輸球,VH
88,球類,Na
88,運動,Na
88,本來,D
88,就,D
88,是,SHI
88,靠,P
88,兩,Neu
88,個,Nf
88,天才,Na
88,在,D
88,撐,VC
88,王建民,Nb
88,曹錦輝,Nb
88,郭泓志,Nb
88,陳金鋒,Nb
88,等,Cab
88,最近,Nd
88,年,Nf
88,個,Nf
88,人才,Na
88,都,D
88,沒有,VJ
88,星,Na
88,中華隊,Na
88,沒,VJ
88,明星,Na
88,就,D
88,是,SHI
88,併,VC
88,被,P
88,宰爽,VH
88,的,DE
88,有,V_2
88,沒,D
88,有,V_2
88,中華隊,Na
88,這,Nep
88,次,Nf
88,會,D
88,連敗,VH
88,的,DE
88,八卦,Na
88,明知道,VK
88,會,D
88,被,P
88,電,Na
88,還,D
88,去,D
88,舉辦,VC
88,嫌,VK
88,錢,Na
88,太多,VH
89,剛剛,D
89,看,VC
89,新聞,Na
89,採訪,VC
89,個路人,Na
89,有,V_2
89,個,Nf
89,都,D
89,支持,VC
89,中華隊,Na
89,但是,Cbb
