system_id,sentence
385,孝遠與大勝在板凳席區激吻，並露出臉部猙獰的表情，超糗幕引發網友激烈熱議
385,關於與洋將的衝突，哈孝遠賽後沒有進行過多解釋，僅透露就算是兄弟間也會有爭執，但
385,經過來往溝通後兩人已經沒有疙瘩，哈孝遠也開玩笑表示因為今天球迷都在關注
385,經典賽，我們這樣是希望讓大家多關注的比賽
385,完整新聞連結或短網址不可用等轉載媒體
385,///
385,備註
385,"我倆惺惺相惜,情不自禁"
386,正在的大家還有日球迷們安安阿~~啊我就心齋橋哥啦
386,身為心齋橋哥呢，怎麼可能錯過今天的比賽
386,話說剛剛中國投手不知道是白目還是不懂得節目效果
386,在日本滿壘的時候，就是要假裝手滑掉讓大谷來顆滿貫砲
386,這樣子不僅中國球迷會叫好，日本球迷也會謝謝中國帶來這麼精采的比賽，嘻嘻
386,是不是像我這樣講比較有節目效果
386,瓜
387,媒體來源
387,記者署名記者張宏業台北即時報導
387,完整新聞標題太陽聯盟重裝春酒辣模神似曾莞婷楊謹華氣質脫俗睛艷全場
387,完整新聞內文
387,本省掛最大組織太陽聯盟旗下富陽會，昨晚在台北花園酒店舉辦春酒，富陽會別出心裁
387,，聘請車模展場模特兒及空姐擔任迎賓七仙女，七名辣模華麗登場，拉開晚宴序幕
387,，這七人平均身高超過，個個面容姣好，其中不乏明星臉正妹，有人神韻酷似女星曾
387,莞婷，也有人笑起來像楊謹華，讓晚會變得星光熠熠，瞬間柔和了陽剛之氣
387,晚宴主人是富陽會長元元，太陽聯盟盟主黃俊傑副盟主麥克總顧問王嘉村
387,天道盟長老瑤山牛都是主桌座上賓，大型舞台上秀出富龍盤據締聯盟陽盛英
387,雄聚集團藏頭詩，寓意太陽兄弟團結心
387,北市警方不敢大意，出動大批特勤人員持自
387,動步槍戒備，連台北市警察局長張榮興都到場坐鎮
387,身高的夏天畢業於台中科技大學，外貌酷似電影角頭女主角曾莞婷，她展演
387,經驗豐富
387,，曾選過兩岸四地中國小姐，當過上海法拉利車展車模，當時她還下場體驗最強
387,馬王的加速力道，這輛車馬力有馬力，瞬間時速就能達到，因此
387,下場還前必須簽下生死狀，她下場繞個兩圈後，心臟差點停掉，令她印象深刻
387,夏天笑說，她的興趣是打高爾夫，開球有碼的實力，昨晚她原以為只是單純晚宴
387,接待，沒想到現場有這麼多大哥，還有重裝警察拿長槍戒備，
387,刺激程度不輸體驗
387,，感覺相當特別
387,，她自嘲幸好斟酒時都有注意到禮儀，否則得罪大哥可吃不消
387,身高的小潔畢業於嘉南藥理大學，微笑神韻頗似女藝人楊謹華
387,，家住高雄的她，
387,原本在當地間醫美診所上班，最近因緣際會接觸接待工作，昨天是她首度參加黑幫大型
387,聚會，早就起床搭高鐵北上排練
387,她笑說，從沒遇過出電梯就被警察攔檢看身分證，感覺好尷尬，還有群小弟看到俊傑
387,就立刻高喊大哥好，彷彿在拍電影樣，讓她不時戰戰兢兢，
387,但這種刺激的體驗，很
387,像是高空彈跳，算是相當難得的經驗
387,至於
387,則是賽道熟面孔，她曾任空服員，也當過重機與超跑車模，表演過內衣走秀
387,，畢業於文化大學法文系的她，昨晚同樣是黑幫初體驗
387,，整場接待工作最擔心的事，不是
387,恐懼大哥，而是覺得晚宴禮服太長，很害怕會踩到跌跤，走路格外謹慎
387,///
387,車模曾是空服員
387,記者張宏業攝影
387,///
387,模特兒小潔微笑神韻頗似女藝人楊謹華
387,記者胡經周攝影
387,///
387,太陽聯盟盟主黃俊傑中參加富陽會春酒，辣妹女接待右小心翼翼斟酒
387,記者張
387,宏業攝影
387,///
387,模特兒妮妮是太陽聯盟迎賓七仙女之
387,記者胡經周攝影
387,///
387,車模夏天外貌酷似女藝人曾莞婷
387,記者胡經周攝影
387,///
387,生活照
387,圖/提供
387,///
387,夏天生活照
387,圖/夏天提供
387,///
387,小潔生活照
387,圖/小潔提供
387,///
387,迎賓七仙女
387,記者胡經周攝影
387,///
387,迎賓七仙女
387,記者張宏業攝影
387,///
387,婷婷生活照
387,圖/翻攝婷婷
387,完整新聞連結或短網址不可用等轉載媒體
387,//////
387,_
387,備註
387,好正ㄛ
387,這麼多正妹好爽ㄛ
387,不知道有沒有參加的旗袍妹當場變黑幫夫人的
388,剛剛看義大利對古巴
388,義大利也才得分
388,以中華隊完整的陣容
388,明天對上義大利
388,是不是穩能打滿局
388,不會被義大利了
389,日本跟支那今天打成
389,樣是大比數差距的比賽
389,跟中華隊昨天的比賽
389,哪個讓人覺得比較慘
390,中國隊跟昨天中華隊樣，差點被
390,現在論棒球程度，是不是兩岸家親了
390,是不是再過十年中華隊還是打不進第二輪
391,如題，抬頭
391,韓國隊稍早輸給般認為實力較沒那麼強的澳洲隊
391,未來的對手，日本隊在今天比賽末段打開來了，
391,而另個接下來對手中國隊也用前七局好表現練出了信心，
391,韓國隊看完這場比賽在想什麼
391,有沒有八卦
392,以前中國參加國際賽都是被
392,今天對日本撐到第局才被拉開比數
392,反觀中華隊從巴塞隆納奧運拿到銀牌之後
392,只有日本派業餘球員的杜哈亞運拿過金牌
392,近年國際賽幾乎被日韓壓著打
392,偶爾還會輸給中國
392,世界各國的棒球都在進步
392,只有中華隊越來越弱嗎
393,澳洲韓國
393,古巴義大利
393,荷蘭巴拿馬
393,每場都很膠著
393,不到最後刻不知道誰贏
393,九下古巴義大利
393,義大利堆等級的打者
393,還是被古巴鎖住了
393,如果古巴來個再見安
393,那中華隊只求不墊底就及格了
393,有比賽都刺激的掛嗎
394,"日本直播時,"
394,"會跑出棒球球員的基本資料和介紹字幕,"
394,"看到日本投手才歲,"
394,"中國的棒球球員,"
394,"竟然有歲,"
394,"更誇張的是,"
394,還有歲
394,啊中國到底是什麼情況
394,"讓幾乎可以當成日本投手爸爸歲數的人,"
394,出戰
394,"雖然很顯然,"
394,"日本投手根本不吃這套,"
394,"豪不猶豫,"
394,"對著已是爸爸那輩的中國球員投球,"
394,球場就是戰場
394,但是看了著實覺得於心不忍
394,有沒有中國棒球隊是在想什麼
394,"是在用什麼奇策,"
394,派這等年紀的人出賽
394,所以八卦是
395,媒體來源
395,三立新聞
395,記者署名
395,黃韻璇
395,完整新聞標題
395,台灣隊慘輸日本人也震驚
395,日球評憶王建民時期嘆實力下降了
395,完整新聞內文
395,世界棒球經典賽組賽事，日在台中洲際棒球場開打，台灣對上巴拿馬，首戰就以比
395,慘敗，這樣的結果不只令許多台灣人驚訝，就連日本球評也驚訝直言，台灣在三級棒
395,球實力強勁，反觀級賽事相對低迷
395,據日媒報導，台灣隊這場比賽也吸引許多日本球迷討論，其中日本資深
395,球評ゴジキ也直言，台灣隊相較於當年王建民陽岱鋼的時期實力下降了
395,球評認為，直以來台灣在三級棒球賽事中，都展現強勁的實力，然而反觀台灣參加級
395,賽事，表現都相對低迷，其他日本網友也分析認為，台灣職棒中太過依賴洋將投球，無論
395,是勝場數三振數等紀錄，排名前段的多是外籍投手，也讓投球能力成為台灣棒球最
395,大弱點
395,昨日晚間的這場賽事中，台灣隊先發胡智為前局都壓制住巴拿馬的打線，但第局卻碰上
395,危機，先被敲出壘安打後，緊接著又四壞球保送對手球員，隨後被打了二壘間穿越安
395,打後，讓巴拿馬拿下了第分，而陳冠偉接替後又被敲出了支安打，局結束，台灣隊落
395,後分，直到了局下，才靠張育成敲出適時安打，幫助台灣破蛋，追回分
395,不過在之後鄧愷威上場後控球失常，也讓接替上場的曾峻岳吳哲源壓力倍增，等到局
395,上結束，台灣隊這時已經落後多達分
395,而在局下時，台灣隊也拿下了第分，在局下
395,台灣隊抓準巴拿馬換投不穩，又追了分，這時比數來到了，接著台灣隊在第局再
395,度展開攻勢，鄭宗哲敲出深遠安打口氣衝上三壘，林立滾地球遭刺殺，但也送回台灣
395,隊第分，但終場就以輸球，吞下預賽首敗
395,完整新聞連結或短網址不可用等轉載媒體
395,///
395,_
395,備註
396,賽前評估台灣最有可能贏的是巴拿馬
396,結果昨天差點被巴拿馬摳豆
396,大家直罵中華隊真爛
396,啊是不能承認巴拿馬進步嗎
396,承認很難嗎
396,卦
397,巴拿馬拿走了十二分贏了中華隊七分
397,日本隊拿走了八分贏了中國隊七分
397,同樣都是輸七分
397,為啥讓臺灣人覺得巴拿馬比日本隊強的感覺
397,是錯覺還是中華隊不如中國隊
398,經典賽義大利本屆首次登場，擊敗古巴
398,古巴二連敗，已經在淘汰邊緣
398,明天義大利要對上台灣，希望中華隊加油
398,大家怎麼看明天中華隊跟義大利的勝負
398,還有日本大戰韓國
399,義大利贏古巴比
399,中華隊明天會輸幾分
399,有沒有卦義大利麵對決四海遊龍
400,看完義大利跟古巴
400,發現義大利打者棒子都很黏
400,打擊技巧也很好
400,不會硬拉打
400,不愧是滿滿等級以上的打者
400,投手也很有宰制力
400,中華隊打擊有拚
400,但投手就不多說了
400,對義大利不要想太多，快樂野球
400,中華隊輸幾分各位覺得算及格
400,有掛嗎
401,媒體來源
401,記者署名
401,黃宣尹
401,完整新聞標題
401,經典賽熱戰
401,林佳龍談台中洲際球場變化憶拜訪三星少棒
401,完整新聞內文
401,年第屆世界棒球經典賽日開打，台灣隊首戰敗給巴拿馬隊，將於日再出戰義
401,大利，爭奪首勝
401,總統府秘書長林佳龍談到棒球表示，自己過去擔任台中市長時，投入
401,萬預算更新此次經典賽的主場洲際球場，也整合周邊為棒球文創園區，如今感謝現任台
401,中市長盧秀燕支持
401,他也細數，自己去年也曾到訪宜蘭拜會三星國小棒球隊，資助小球員
401,出國受訓，期盼未來持續看到台灣棒球有好的發展
401,林佳龍表示，棒球是台灣國球，從年代以來凝聚台灣人的集體記憶，也讓台灣在世界
401,舞台被看見
401,不論是過去守著收音機老球迷，或是現在透過網路轉播看球賽的新粉絲，特
401,別是在國際賽事上，總是能夠讓全國球迷熱血沸騰
401,林佳龍說，此次經典賽的主場是台中洲際棒球場，要感謝前台中市長胡志強的建設基礎，
401,自己上任台中市長後，也媒合了職棒中信兄弟隊認養為主場
401,當時，林佳龍率領台中市政府投入萬預算更新球場及週邊設施改善，包括設置全台最
401,大全屏螢幕計分板排水系統紅土草皮整修維護等，希望能夠為台灣中職球隊與球
401,迷帶來更好的設施與服務
401,林佳龍進步說，洲際棒球場周邊的迷你蛋，當年台中市政府克服過去面臨工程延遲
401,以及解約的困境，將迷你蛋完工後轉型為多功能運動中心，整合為棒球文創園區來服
401,務更多球迷
401,在國際賽事上，球場的維護與更新也感謝盧秀燕與中信兄弟球團的合力支持，很高興能夠
401,看到台灣職棒持續打出亮眼成績與精彩比賽，重燃球迷的信心的熱情
401,林佳龍也提到，在基礎球員訓練上，自己去年也曾到訪宜蘭拜會三星國小棒球隊，希望這
401,個孕育出許多職棒球星的基地，能有更好的訓練環境
401,林佳龍說，球員們從小過著與般學童不童的訓練生活，他也透過創立的光合基金會資助
401,棒球隊這幾年寒暑假集訓伙食費，也讓小球員到美國大聯盟受訓，有機會透過棒球探索
401,世界，找到自己的發光方式
401,完整新聞連結或短網址不可用等轉載媒體
401,////
401,備註
401,請
402,看完準備睡睡的各位安安阿~~我就心齋橋哥啦
402,去年是有看到所謂的也要改成充電了
402,終於阿，不然每次線都跟別人不樣實在是很不爽啦
402,問題來了，無論是哪種充電頭，我發現用了兩年
402,後來都越來越鬆，要某個角度才有辦法充電這樣
402,欸欸這樣也太不環保了吧
402,我想利用神通廣大鄉民們的集思廣益，該怎麼解決越插越鬆的問題
402,瓜
403,////
403,中華隊派江少慶先發打義大利全力拚本屆首勝
403,記者賴冠文台中報導
403,中華隊昨天比遭巴拿馬擊潰，今日公布明天對戰義大利先發投手，由江少慶先發
403,上陣，力拚中華隊本屆經典賽首勝，
403,江少慶在月日對統獅先發局，使用球，被敲安打，失分，月日對中信兄弟
403,投局失分退場
403,不過江少慶前次先發是在日官辦熱身賽對兄弟先發，僅投局用球
403,，被敲安打都是長打，失分責失
403,卡斯提拉尼年洛磯隊第二輪選秀指名，在高階被指名為明星隊成員，年月日
403,在大聯盟初登板
403,年與運動家隊簽約，去年在為主，累積場共局，勝敗
403,防禦率，次三振個保送
403,在大聯盟累積場出賽共局，無失分
403,中華隊首戰敗給巴拿馬，接下來連戰依序對上義大利荷蘭古巴，每場都很關鍵，
403,尤其日晚上打荷蘭日中午打古巴，晚接早的賽程考驗球員體力
403,談起對義大利是否是背水戰，中華隊總教練林岳平表示這戰都是背水戰，沒有說
403,輸掉第場之後，才是背水戰，首戰對巴拿馬賽前，就知道會是場很艱難的賽事
403,心得附註
403,現場可以送夏威夷披薩跟肉圓披薩進去嗎
404,剛剛看完，滑下推特
404,突然發現個熟悉的畫面
404,///
404,這日本人推友是也在用是不是
404,然後意外的日本人很喜歡村上柏融這個梗就是了
405,被巴拿馬打爆後
405,我更加篤定我的下半身要靠中華隊了
405,雖然賠率還沒開出來
405,但我賭輸分以上少說也有倍以上的賠率吧
405,萬
405,這點錢夠過下半生吧各位鄉民說是不是
406,不囉囉如下圖
406,小弟剛下大夜班去附近麵攤
406,吃麵加了滷蛋，今天爆幹累
406,還好明天休假可以看中華隊
406,連產線越南移工也支持中華隊
406,真是不簡單，離題了下面這碗
406,榨菜肉絲加麵筷子已經更換
406,多少錢你買，台中工業區
406,///
407,原本以爲中國會被血洗
407,結果中國面對奧運金牌只被拿分而已
407,我國打運河仔就被打分
407,原本以為會有中國幫忙墊
407,現在看來這支中華隊是參賽國裡最爛的嗎
408,剛剛世界棒球錦標賽
408,祖國大勝大比分屌虐對方
408,虐的對方不要不要的
408,該如何慶祝祖國棒球大勝
408,有沒有這方面的八卦
409,剛看完祖國隊日本隊打
409,中國隊防守跟投手，明顯比我們高好幾個檔次，別忘了他們是跟日本隊打
409,今年日本應該是這次最強的隊伍
409,而且它們不怕日本隊，敢於對決
409,不像台灣看到日本，好像被殖民者看到主子樣，不知道在怕什麼
409,攻擊的話是大概是中國台北隊強
409,如果兩岸台灣省隊對岸國家隊，應該可以互補
409,個強的攻擊個強於防守
409,兩岸組成隊來打是不是可以組成最厲害隊伍，來衝擊總冠軍
409,卦卦
410,如題
410,誰會贏啊
410,不太清楚誰強誰弱
410,但中華隊被巴拿馬打爆那場到是有追
410,晚餐吃夏威夷披薩可以助威中華隊嗎
410,有沒有這方面的八卦
411,/
411,南韓日本
411,義大利臺灣
411,看到昨天被巴拿馬虐菜
411,實在不忍心再看中華隊的比賽
411,明天是該轉支持義大利打爆中華隊
411,還是去看祖國日本力抗南韓
413,媒體來源
413,記者署名許敏溶
413,完整新聞標題提前算出中華隊大敗台體大績優教師分析投手戰力遠不如巴拿馬
413,完整新聞內文
413,記者許敏溶台北報導
413,年棒球經典賽昨天中華隊首戰比不敵巴拿馬，甚至差點在第七局被提前結束比
413,賽，今日剛獲得教育部大專校院教學實踐研究計畫教師的台體大副教授張哲維表示
413,，在開設的運彩分析師精彩你的人生課程中，大家就算出這場比賽是場輸分在分
413,左右的比賽，張哲維分析，巴拿馬有大聯盟等級投手，反觀中華隊投手並沒有，中華隊投
413,手戰力不如巴拿馬，對昨晚結果並不感到意外
413,教育部自年開始推動大專校院教學實踐研究計畫，首度針對個別教師進行教學實
413,踐研究經費補助，將高教創新落實於大學課室
413,年度計畫於年月日執行完畢，
413,教育部從件計畫中評選出件績優計畫，今天下午在國家圖書館舉辦年度頒獎典
413,禮
413,目前為台灣體育運動大學休閒運動學系副教授張哲維，就以運彩分析師精彩你的人生
413,研究計畫，獲得商業及管理的教學實踐研究計畫教師，而且有別於傳統課程在般教室與
413,電腦教室上課，張哲維這堂課還在體育場館上課，有時修課學生還是現場比賽的裁判之
413,，透過建置行動情境教學場域，讓學生更能有親臨現場的感受
413,張哲維說，這門課今年邁入第五年，現在很受學生歡迎，僅有個名額，但深受學生歡迎
413,，經常開放選修就被秒殺，後來加修後學生都達到多人，會這麼受歡迎，和建置行動情
413,境教學場域有關，另方面，則是學生透過修課後，可以去考運動彩券分析師，目前運彩
413,分析師的錄取率約成，但上過他課的學生，除了因故無法到場考試，只要是張哲維帶去
413,考試，都考上運彩分析師，錄取率達到，累計已有人考上
413,而昨晚中華隊在經典賽首戰就以比不敵巴拿馬，甚至差點在第七局被提前結束比賽
413,，張哲維表示，在課程中，同學們根據兩隊實力技術戰術及經驗，就算出是場十
413,幾比幾的大失分比賽，也就是中華隊會輸給巴拿馬分左右，原因其實也很簡單，最關
413,鍵為投手戰力，巴拿馬有大聯盟等級投手，反觀中華隊投手並沒有，中華隊投手戰力不如
413,巴拿馬，所以對昨晚結果並不感到意外
413,完整新聞連結或短網址
413,///
413,備註
414,我買了我們可以三分以上過關
414,大家覺得勒
414,是不是要發財了
414,小賭怡情大賭興家立業
414,有沒有靠棒球致富的八卦
415,台灣今天晚上的比賽雖然台灣運彩還沒開
415,國際盤已經開了喔
415,其他場開的還算合理
415,可是台灣這場是怎樣義大利賠率比較低
415,台灣今天還會輸嗎
415,///
415,我原本也以為巴拿馬只有運河強而已
415,直到前天晚上
416,新聞雲生活年月日
416,曹錦輝到底有多扯
416,郭泓志他比我強
416,台灣天份最好
416,///
416,///
416,記者葉國吏綜合報導
416,世界經典賽開打，中華隊首戰慘敗，投手群無法壓制巴拿馬打線狂輸分，讓不少球迷開
416,始討論中華隊過去強投，最常被點名除了旅美投手王建民外，這次曹錦輝也批踢踢鄉民提
416,及，甚至還被不死鳥郭泓志評為台灣天份最高的投手
416,批踢踢篇文章曹錦輝到底有多扯
416,，內文貼出部影片，內容為曾為
416,旅美投手的
416,不死鳥郭泓志影影片
416,內容問到郭泓志瀚曹錦輝誰比較強
416,對此郭泓志還不猶豫
416,的直接說曹錦輝比較強，甚至還說他天才型
416,這部影片也隨著經典賽開打再度引起討論，對此評價有鄉民認為他說的沒錯阿
416,開
416,拉麵店都可以拼回大聯盟扯爆
416,可以休息五年回的有多少人
416,不過也有人替曹
416,"錦輝感到惋惜都天份型的,但就不自愛他的人生就很像漫畫"
416,回顧曹錦輝的過往，
416,歲他就入選中華青棒代表隊，旅美後也成功在年站上大聯
416,盟舞台，同時他也是第位在大聯盟獲得勝投擊出安打的台灣球員
416,///
417,看到中華隊投手被當小朋友砲轟就覺得很口連以前至少都有兩個大聯盟等級投手這
417,次完全沒有只有個宋家豪日職終結者唉下個吾郎在哪裡可憐喔
418,今晚中華隊當家哥慶對戰義大利
418,請問應該吃什麼食物才能代表義大利
418,依照物極必反的定律
418,今晚應該要爆氣了吧
419,這屆中華隊
419,第場打擊已經很給力得五分了
419,所以很明顯是沒有可以壓制力的投手
419,能不能叫王建民自己下來投
420,欸欸窩肥ㄦ喇
420,本肥ㄦ這幾個月來
420,辛辛苦苦
420,絞盡腦汁
420,發優文
420,就是為了賺取微薄的幣
420,如今
420,把身家都拿去下中華隊贏球
420,導致現在身無分文
420,這種表現
420,也算是愛台灣的種
420,呱呱
421,///
421,不讓分
421,義大利勝賠率
421,台灣勝賠率
421,台灣運彩沒有很看衰中華隊的樣子
421,第場打成這樣賠率居然還有
421,有卦
422,大谷翔平闊別年重登日本球場獲熱烈歡迎隊友讚特別的天才
422,新聞網/責任編輯蔡昕霈報導
422,////
422,大谷翔平日在世界棒球經典賽首戰率日本比擊敗中國隊，他在東京巨蛋球場獲
422,得英雄式的歡迎，有球迷說大谷是創造歷史的偉大球員，所有小孩都想跟大谷樣
422,日本日在東京對上中國，大谷翔平擔任先發投手兼第棒指定打擊，展現二刀流丰采，主
422,投前局都讓中國上下，直到局上才被楊晉擊出支壘安打
422,總計他投局球，當
422,中有顆好球，送出次三振
422,，時速英里公里速球連發
422,打擊方面，大谷翔平
422,打數安打，獲得兩次保送，貢獻分打點
422,，堪稱投打兼備
422,大谷翔平年因傷放棄出賽，這次是他首度參加經典賽，也是他自年前加入美國職棒
422,大聯盟洛杉磯天使後，首次在東京出賽，他也沒讓現場萬多名球迷失望
422,比賽開始前幾個鐘頭，現場群眾愈來愈興奮，球迷排隊購買寫著日本球員名字的球衣
422,歲辦公室職員宮下，譯音告訴法新社，大谷翔平是她的最愛
422,她說
422,大谷翔平真的很受歡迎，每個人都敬佩他他是創造歷史的偉大球員，他個性很好，而
422,且很可愛
422,歲棒球迷白水，譯音花了約美元約新台幣元入場，他
422,頭戴日本隊球帽，身穿洛杉磯天使的球衣，邊用翻譯應用程式告訴美聯社
422,他大谷翔平是傳奇球員，但他不只是個好球員
422,他的抱負他的成就，對所有日本人都有正面影響
422,所有小孩都想跟大谷樣
422,大谷翔平的隊友也對他的表現印象深刻
422,日裔美籍效力聖路易紅雀的努特巴爾說，大谷翔平猶如電子遊戲
422,般的存在，每次我看他上場，都得掐自己下，以確認所見屬實
422,努特巴爾說，那跟我看過的都不樣，他是個特別的天才
422,本屆經典賽參賽的個國家隊伍分成共組，分別在台灣台中日本東京美
422,國亞利桑那州美國佛羅里達州爭取晉級機會
422,日本韓國澳洲中國捷克同屬組
422,據大谷翔平透露，日日本對戰韓國役的先
422,發是達比修有
422,備註
423,媒體來源
423,自由時報
423,記者署名
423,易慧慈
423,完整新聞標題
423,背水戰
423,台灣最強後盾現身林襄帶頭嬌喊襄信你們
423,完整新聞內文
423,年世界棒球經典賽前天日台灣第戰對上巴拿馬，以慘敗，輸掉
423,戰後，今晚出戰義大利，將是背水戰，由江少慶先發
423,經典女孩啦啦隊正妹們，
423,昨晚在集結喊話，林襄對台灣球員大喊襄信你們
423,前晚台灣投手群崩盤，被巴拿馬屠殺創下史詩級洲際慘案，昨晚義大利突破僵局以
423,比擊敗古巴，對於今晚台灣對義大利，大家無法樂觀以對，視為背水戰
423,樂天女孩
423,陳怡叡昨晚在曬出超正經典賽應援照，番感性寫下台灣隊的國手們
423,我相信
423,你們喔
423,直直相信，她說不管遇到怎樣的難關，我們都會直在身後當你們最強
423,最堅定的後盾
423,明天對戰義大利，大家起幫台灣隊加油
423,林襄也來留言集氣襄信你們，對巴拿馬先發投手胡智為的老婆艾璐，也是經典女孩
423,成員，留言襄信
423,網友們把陳怡叡和林襄名字合在起說怡起襄信峮峮
423,和妳真是夢幻聯動會直守在電視前的我只相信啦啦隊打回來
423,台灣加油
423,//////////
423,//////////
423,//////////
423,林襄
423,翻攝
423,//////////
423,//////////
423,陳怡叡
423,翻攝
423,//////////
423,艾璐
423,翻攝
423,完整新聞連結或短網址
423,/////
423,備註
423,請
424,媒體來源自由
424,記者署名張釔泠
424,完整新聞標題玖壹壹日式搖滾經典賽開心同框王建民
424,完整新聞內文
424,玖壹壹和台灣隊球員起入鏡，開心同框王建民後排右四
424,混血兒娛樂提供
424,記者張釔泠台北報導玖壹壹受世界棒球經典賽邀約，創作主題曲世界都看見，
424,春風表示非常榮幸，以前只能在旁邊加油，這次創作嘗試了日式搖滾曲風帶有動漫感的編
424,曲元素，讓音樂更多元
424,世界都看見集結台灣隊的球員和啦啦隊起參與拍攝，畫面很壯觀，春風也開心分
424,享，平時只能在電視上看到王建民，沒想到會出現在裡
424,提到瘋運動的程度，洋蔥是
424,人當中最熱愛挑戰極限的，今年也規劃要去比鐵人三項，洋蔥說如果參加棒球，除了
424,投手之外，其他位置都能嘗試，因為準度跟力度掌握度不高
424,玖壹壹說棒球是台灣的全民運動，代表的精神是全力拚戰永不放棄，粉絲中也有很
424,多棒球迷，新歌世界都看見熱血指數爆表，是否也是玖壹壹的人生觀
424,洋蔥說碰
424,到挫折絕對是廢個幾天，出去玩或是運動讓自己好好沉澱下，然後再繼續創作
424,春風
424,則說自己復原期很長，需要年的時間振作調整
424,完整新聞連結或短網址不可用等轉載媒體
424,/////
424,備註支持台灣隊，支持玖壹壹，支持大樹哥
425,","
425,日韓之戰直播連結
425,日韓戦も見てるよチャイニーズ・タイペイイタリア視聴配信
425,台湾野球好きの応援配信
425,////
425,激アツ
425,日韓戦を実況してみる/大谷翔平侍ジャパン
425,////
425,棒球♡配信日本韓國♪
425,////
425,日韓之戰
425,第戦日本韓国今夜時系列生中継
425,///
425,侍ジャパン永遠のライバル韓国との日韓戦に挑む
425,///
425,日韓戦先発キム・グァンヒョンの年登板まとめ
425,日本キラー金廣鉉・韓国代表
425,///
425,就餓死抬頭
425,世仇日本跟韓國即將再今晚六點再度對決
425,到底誰會贏
425,卦
426,備註請放最後面違者新聞文章刪除
426,媒體來源
426,東森
426,記者署名
426,記者李欣容台北報導
426,完整新聞標題
426,林襄今日和樂天女孩筠熹阿布舞曲曲出席眼科活動，問起日前在石垣島爆哭事，林襄坦言當時喝了點小酒，情緒有點敏感，但現在心情都恢復了，只擔心自己在鏡頭前看起來太瘦，明顯看出她連啦啦隊的裙子都變得很鬆，她也透露現在體重，讓筠熹聽了都說，不想站妳旁邊
426,林襄日前在鏡頭前爆哭，鬆口說出爆紅年多來的內心壓力，今林襄回憶當時，石垣島沙塵很多，晚上又喝了點酒，心情比較敏感，又有複雜的情緒，但我現在算是滿享受的，很珍惜每份工作，是有點點壓力啦
426,但現在好點了，只覺得有點看起來過瘦
426,透露現在只有公斤，甚
426,至團員還覺得她根本不到公斤，連已經很瘦的筠熹都不敢至於世界棒球經典賽昨日晚中華隊第戰對上巴拿馬，最終以落敗，林襄坦言啦啦隊就是做好應援角色，對於比賽結果，有球迷氣喊，乾脆叫林襄上去投算了
426,揶揄最大敗筆是林襄沒有在本壘板後面跳舞，林襄聽聞大笑，什麼意思
426,那要看本壘板後面有沒有借舞台呀
426,完整新聞內文
426,///
426,完整新聞連結或短網址不可用等轉載媒體
426,備註
427,台北南港中信金融園區
427,///
427,桃園環球
427,///
427,桃園桃園市府前廣場下午新增
427,///
427,台中台中市政府前廣場
427,///
427,彰化縣政府前廣場
427,///
427,雲林虎尾鎮圓環
427,///
427,雲林斗六膨鼠森林公園
427,///
427,高雄苓雅運動中心
427,///
427,花蓮遠東百貨
427,///
427,還有哪裡漏掉嗎
427,晚餐是鍋貼還是披薩
427,有沒有八卦
428,魯題~~
428,阿肥看，中國隊被日本痛宰啦
428,這不意外就是~~
428,畢竟連大谷都上場了
428,然後阿肥想到有屆奧運齁
428,鬼島灣灣棒球隊竟然是被中國反超
428,而且還是中國隊唯贏的場
428,///
428,///
428,///
428,是說那時都局下半場了
428,的場合，怎麼看中國應該都不用玩了
428,結果就在這下半場拿了分
428,打臉了鬼島棒球隊
428,那時下半場都剩不到分了捏
428,正常應該是都感覺無望，士氣全失了吧
428,結果中國隊還表演出逆轉勝
428,他們到底是怎麼穩住情緒的啊
429,阿肥每次看都是在電視看轉播，這次
429,沒有中華隊的場次，內野只要元，又可以看到大聯盟身手，譬如義大利對上荷蘭，這
429,場內野元是不是值最高
430,今天開臉書看了下
430,有二則報中華隊啦啦隊的報導
430,底下推文堆酸啦啦隊的
430,分享雲
430,///
430,自由時報娛樂頻道
430,///
430,不是堆色胚豬哥超愛看的嗎
430,現在怎麼風向變了
430,有沒有啦啦隊變戰犯的八卦
431,只要台灣人才能搞好台灣棒球
431,留給中華台北的時間不多了
431,萬人，找不到個會守備的
431,巴拿馬輸完輸菲律賓接下來沒得輸了臉都不要了
431,年太不正常了，切都不正常，但關鍵時刻，中華棒球隊挺身而出
431,用實際的輸球行動向世界證明中華棒球隊還是正常的
432,不過我還是要說，大家請支持中華隊疼惜中華隊
432,不要每次國際賽都在謾罵球員，球員沒有欠我們什麼
432,我愛中華隊
432,中華隊加油
432,酸民退散
432,///
432,用行動支持中華隊
433,中華對巴拿馬差點被，締造洲際慘案
433,結果隔天韓國以分之差輸給澳洲，棒球迷先是紛紛表示舒服及感謝白虎
433,而後又傳來中國隊以七分之差輸給日本的捷報，讓眾多球迷彷彿吃了定心丸，紛紛檢討中國
433,隊的內容
433,後來有看到媒體報導大陸隊，球迷群起激動怒噓什麼大陸企鵝也打棒球
433,把輸球的不滿全部宣洩出來
433,這場中國輸捷克的話，又有更多題材可以講了，嘻嘻
434,經典賽韓國比輸澳洲姜白虎離壘包被觸殺挨批
434,///////
